May You Have Courage,Thomas S. Monson,April 2009,https://media2.ldscdn.org/assets/general-young-women-meeting/2009-general-young-women-meeting/2009-03-0050-president-thomas-s-monson-64k-eng.mp3?download=true
Welcome to Conference,Thomas S. Monson,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-1010-president-thomas-s-monson-64k-eng.mp3?download=true
To Acquire Spiritual Guidance,Richard G. Scott,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-1020-elder-richard-g-scott-64k-eng.mp3?download=true
Helping Others Recognize the Whisperings of the Spirit,Vicki F. Matsumori,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-1030-vicki-f-matsumori-64k-eng.mp3?download=true
That Your Burdens May Be Light,L. Whitney Clayton,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-1040-elder-l-whitney-clayton-64k-eng.mp3?download=true
Teaching Helps Save Lives,Russell T. Osguthorpe,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-1050-russell-t-osguthorpe-64k-eng.mp3?download=true
More Diligent and Concerned at Home,David A. Bednar,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-1060-elder-david-a-bednar-64k-eng.mp3?download=true
The Love of God,Dieter F. Uchtdorf,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-1070-president-dieter-f-uchtdorf-64k-eng.mp3?download=true
The Sustaining of Church Officers,Henry B. Eyring,October 2009,None
Love and Law,Dallin H. Oaks,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-2020-elder-dallin-h-oaks-64k-eng.mp3?download=true
Seeking to Know God, Our Heavenly Father, and His Son, Jesus Christ,Robert D. Hales,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-2030-elder-robert-d-hales-64k-eng.mp3?download=true
Attempting the Impossible,Jorge F. Zeballos,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-2040-elder-jorge-f-zeballos-64k-eng.mp3?download=true
Joseph Smith—Prophet of the Restoration,Tad R. Callister,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-2050-elder-tad-r-callister-64k-eng.mp3?download=true
Being Temperate in All Things,Kent D. Watson,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-2060-elder-kent-d-watson-64k-eng.mp3?download=true
“Repent … That I May Heal You”,Neil L. Andersen,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-2070-elder-neil-l-andersen-64k-eng.mp3?download=true
Prayer and Promptings,Boyd K. Packer,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-2080-president-boyd-k-packer-64k-eng.mp3?download=true
Fathers and Sons: A Remarkable Relationship,M. Russell Ballard,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-3010-elder-m-russell-ballard-64k-eng.mp3?download=true
Becoming More Powerful Priesthood Holders,Walter F. González,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-3020-elder-walter-f-gonzalez-64k-eng.mp3?download=true
I Love Loud Boys,Yoon Hwan Choi,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-3030-elder-yoon-hwan-choi-64k-eng.mp3?download=true
Two Principles for Any Economy,Dieter F. Uchtdorf,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-3040-president-dieter-f-uchtdorf-64k-eng.mp3?download=true
Be Ready,Henry B. Eyring,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-3050-president-henry-b-eyring-64k-eng.mp3?download=true
School Thy Feelings, O My Brother,Thomas S. Monson,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-3060-president-thomas-s-monson-64k-eng.mp3?download=true
Our Perfect Example,Henry B. Eyring,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-4010-president-henry-b-eyring-64k-eng.mp3?download=true
The Past Way of Facing the Future,L. Tom Perry,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-4020-elder-l-tom-perry-64k-eng.mp3?download=true
Let Virtue Garnish Your Thoughts,H. David Burton,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-4030-bishop-h-david-burton-64k-eng.mp3?download=true
Hold On,Ann M. Dibb,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-4040-ann-m-dibb-64k-eng.mp3?download=true
Ask, Seek, Knock,Russell M. Nelson,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-4050-elder-russell-m-nelson-64k-eng.mp3?download=true
What Have I Done for Someone Today?,Thomas S. Monson,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-4060-president-thomas-s-monson-64k-eng.mp3?download=true
Safety for the Soul,Jeffrey R. Holland,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-5010-elder-jeffrey-r-holland-64k-eng.mp3?download=true
Stewardship—a Sacred Trust,Quentin L. Cook,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-5020-elder-quentin-l-cook-64k-eng.mp3?download=true
A Call to the Rising Generation,Brent H. Nielson,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-5030-elder-brent-h-nielson-64k-eng.mp3?download=true
Preserving the Heart’s Mighty Change,Dale G. Renlund,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-5040-elder-dale-g-renlund-64k-eng.mp3?download=true
An Easiness and Willingness to Believe,Michael T. Ringwood,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-5050-elder-michael-t-ringwood-64k-eng.mp3?download=true
Blessings of the Gospel Available to All,Joseph W. Sitati,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-5060-elder-joseph-w-sitati-64k-eng.mp3?download=true
Moral Discipline,D. Todd Christofferson,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-5070-elder-d-todd-christofferson-64k-eng.mp3?download=true
Closing Remarks,Thomas S. Monson,October 2009,https://media2.ldscdn.org/assets/general-conference/october-2009-general-conference/2009-10-5080-president-thomas-s-monson-64k-eng.mp3?download=true
Relief Society: A Sacred Work,Julie B. Beck,October 2009,https://media2.ldscdn.org/assets/general-relief-society-meeting/2009-general-relief-society-meeting/2009-09-0010-julie-b-beck-64k-eng.mp3?download=true
Every Woman Needs Relief Society,Silvia H. Allred,October 2009,https://media2.ldscdn.org/assets/general-relief-society-meeting/2009-general-relief-society-meeting/2009-09-0020-silvia-h-allred-64k-eng.mp3?download=true
Mind the Gap,Barbara Thompson,October 2009,https://media2.ldscdn.org/assets/general-relief-society-meeting/2009-general-relief-society-meeting/2009-09-0030-barbara-thompson-64k-eng.mp3?download=true
The Enduring Legacy of Relief Society,Henry B. Eyring,October 2009,https://media2.ldscdn.org/assets/general-relief-society-meeting/2009-general-relief-society-meeting/2009-09-0040-president-henry-b-eyring-64k-eng.mp3?download=true
Welcome to Conference,Thomas S. Monson,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-1010-president-thomas-s-monson-64k-eng.mp3?download=true
The Power of the Priesthood,Boyd K. Packer,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-1020-president-boyd-k-packer-64k-eng.mp3?download=true
“And upon the Handmaids in Those Days Will I Pour Out My Spirit”,Julie B. Beck,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-1030-julie-b-beck-64k-eng.mp3?download=true
Our Path of Duty,Keith B. McMullin,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-1040-bishop-keith-b-mcmullin-64k-eng.mp3?download=true
The Rock of Our Redeemer,Wilford W. Andersen,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-1050-elder-wilford-w-andersen-64k-eng.mp3?download=true
Mothers and Daughters,M. Russell Ballard,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-1060-elder-m-russell-ballard-64k-eng.mp3?download=true
Help Them on Their Way Home,Henry B. Eyring,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-1070-president-henry-b-eyring-64k-eng.mp3?download=true
The Sustaining of Church Officers,Dieter F. Uchtdorf,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-2010-the-sustaining-of-church-officers-64k-eng.mp3?download=true
Church Auditing Department Report, 2009,Robert W. Cantwell,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-2020-church-auditing-department-report-2009-64k-eng.mp3?download=true
Statistical Report, 2009,Brook P. Hales,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-2030-statistical-report-2009-64k-eng.mp3?download=true
Mothers Teaching Children in the Home,L. Tom Perry,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-2040-elder-l-tom-perry-64k-eng.mp3?download=true
The Blessing of Scripture,D. Todd Christofferson,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-2050-elder-d-todd-christofferson-64k-eng.mp3?download=true
Helping Hands, Saving Hands,Koichi Aoyagi,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-2060-elder-koichi-aoyagi-64k-eng.mp3?download=true
When the Lord Commands,Bruce A. Carlson,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-2070-elder-bruce-a-carlson-64k-eng.mp3?download=true
Watching with All Perseverance,David A. Bednar,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-2080-elder-david-a-bednar-64k-eng.mp3?download=true
Place No More for the Enemy of My Soul,Jeffrey R. Holland,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-2090-elder-jeffrey-r-holland-64k-eng.mp3?download=true
Healing the Sick,Dallin H. Oaks,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-3010-elder-dallin-h-oaks-64k-eng.mp3?download=true
The Divine Call of a Missionary,Ronald A. Rasband,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-3020-elder-ronald-a-rasband-64k-eng.mp3?download=true
The Magnificent Aaronic Priesthood,David L. Beck,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-3030-david-l-beck-64k-eng.mp3?download=true
Continue in Patience,Dieter F. Uchtdorf,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-3040-president-dieter-f-uchtdorf-64k-eng.mp3?download=true
Act in All Diligence,Henry B. Eyring,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-3050-president-henry-b-eyring-64k-eng.mp3?download=true
Preparation Brings Blessings,Thomas S. Monson,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-3060-president-thomas-s-monson-64k-eng.mp3?download=true
“You Are My Hands”,Dieter F. Uchtdorf,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-4010-president-dieter-f-uchtdorf-64k-eng.mp3?download=true
He Lives! All Glory to His Name!,Richard G. Scott,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-4020-elder-richard-g-scott-64k-eng.mp3?download=true
Turn to the Lord,Donald L. Hallstrom,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-4030-elder-donald-l-hallstrom-64k-eng.mp3?download=true
That Our Children Might See the Face of the Savior,Cheryl C. Lant,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-4040-cheryl-c-lant-64k-eng.mp3?download=true
We Follow Jesus Christ,Quentin L. Cook,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-4050-elder-quentin-l-cook-64k-eng.mp3?download=true
He Is Risen!,Thomas S. Monson,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-4060-president-thomas-s-monson-64k-eng.mp3?download=true
Generations Linked in Love,Russell M. Nelson,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-5010-elder-russell-m-nelson-64k-eng.mp3?download=true
Our Duty to God: The Mission of Parents and Leaders to the Rising Generation,Robert D. Hales,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-5020-elder-robert-d-hales-64k-eng.mp3?download=true
Mother Told Me,Bradley D. Foster,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-5030-elder-bradley-d-foster-64k-eng.mp3?download=true
All Things Work Together for Good,James B. Martino,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-5040-elder-james-b-martino-64k-eng.mp3?download=true
Developing Good Judgment and Not Judging Others,Gregory A. Schwitzer,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-5050-elder-gregory-a-schwitzer-64k-eng.mp3?download=true
Things Pertaining to Righteousness,Francisco J. Viñas,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-5060-elder-francisco-j-vinas-64k-eng.mp3?download=true
Tell Me the Stories of Jesus,Neil L. Andersen,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-5070-elder-neil-l-andersen-64k-eng.mp3?download=true
A Word at Closing,Thomas S. Monson,April 2010,https://media2.ldscdn.org/assets/general-conference/april-2010-general-conference/2010-04-5080-president-thomas-s-monson-64k-eng.mp3?download=true
Be of a Good Courage,Ann M. Dibb,April 2010,https://media2.ldscdn.org/assets/general-young-women-meeting/2010-general-young-women-meeting/2010-03-0010-ann-m-dibb-64k-eng.mp3?download=true
Never, Never, Never Give Up!,Mary N. Cook,April 2010,https://media2.ldscdn.org/assets/general-young-women-meeting/2010-general-young-women-meeting/2010-03-0020-mary-n-cook-64k-eng.mp3?download=true
Remember Who You Are!,Elaine S. Dalton,April 2010,https://media2.ldscdn.org/assets/general-young-women-meeting/2010-general-young-women-meeting/2010-03-0040-elaine-s-dalton-64k-eng.mp3?download=true
Your Happily Ever After,Dieter F. Uchtdorf,April 2010,https://media2.ldscdn.org/assets/general-young-women-meeting/2010-general-young-women-meeting/2010-03-0050-president-dieter-f-uchtdorf-64k-eng.mp3?download=true
As We Meet Together Again,Thomas S. Monson,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-1010-president-thomas-s-monson-64k-eng.mp3?download=true
Because of Your Faith,Jeffrey R. Holland,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-1020-elder-jeffrey-r-holland-64k-eng.mp3?download=true
Stay on the Path,Rosemary M. Wixom,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-1030-rosemary-m-wixom-64k-eng.mp3?download=true
Obedience to the Prophets,Claudio R. M. Costa,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-1040-elder-claudio-r-m-costa-64k-eng.mp3?download=true
Gospel Learning and Teaching,David M. McConkie,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-1050-david-m-mcconkie-64k-eng.mp3?download=true
Reflections on a Consecrated Life,D. Todd Christofferson,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-1060-elder-d-todd-christofferson-64k-eng.mp3?download=true
Of Things That Matter Most,Dieter F. Uchtdorf,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-1070-president-dieter-f-uchtdorf-64k-eng.mp3?download=true
The Sustaining of Church Officers,Henry B. Eyring,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-2010-the-sustaining-of-church-officers-64k-eng.mp3?download=true
Agency: Essential to the Plan of Life,Robert D. Hales,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-2020-elder-robert-d-hales-64k-eng.mp3?download=true
Let There Be Light!,Quentin L. Cook,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-2030-elder-quentin-l-cook-64k-eng.mp3?download=true
Faith—the Choice Is Yours,Richard C. Edgley,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-2040-bishop-richard-c-edgley-64k-eng.mp3?download=true
Our Very Survival,Kevin R. Duncan,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-2050-elder-kevin-r-duncan-64k-eng.mp3?download=true
Temple Mirrors of Eternity: A Testimony of Family,Gerrit W. Gong,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-2060-elder-gerrit-w-gong-64k-eng.mp3?download=true
Never Leave Him,Neil L. Andersen,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-2070-elder-neil-l-andersen-64k-eng.mp3?download=true
The Transforming Power of Faith and Character,Richard G. Scott,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-2080-elder-richard-g-scott-64k-eng.mp3?download=true
Be Thou an Example of the Believers,Russell M. Nelson,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-3010-elder-russell-m-nelson-64k-eng.mp3?download=true
“Come unto Me with Full Purpose of Heart, and I Shall Heal You”,Patrick Kearon,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-3020-elder-patrick-kearon-64k-eng.mp3?download=true
He Teaches Us to Put Off the Natural Man,Juan A. Uceda,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-3030-elder-juan-a-uceda-64k-eng.mp3?download=true
Pride and the Priesthood,Dieter F. Uchtdorf,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-3040-president-dieter-f-uchtdorf-64k-eng.mp3?download=true
Serve with the Spirit,Henry B. Eyring,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-3050-president-henry-b-eyring-64k-eng.mp3?download=true
The Three Rs of Choice,Thomas S. Monson,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-3060-president-thomas-s-monson-64k-eng.mp3?download=true
Trust in God, Then Go and Do,Henry B. Eyring,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-4010-president-henry-b-eyring-64k-eng.mp3?download=true
Cleansing the Inner Vessel,Boyd K. Packer,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-4020-president-boyd-k-packer-64k-eng.mp3?download=true
The Holy Ghost and Revelation,Jay E. Jensen,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-4030-elder-jay-e-jensen-64k-eng.mp3?download=true
Be an Example of the Believers,Mary N. Cook,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-4040-mary-n-cook-64k-eng.mp3?download=true
Two Lines of Communication,Dallin H. Oaks,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-4050-elder-dallin-h-oaks-64k-eng.mp3?download=true
The Divine Gift of Gratitude,Thomas S. Monson,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-4060-president-thomas-s-monson-64k-eng.mp3?download=true
The Priesthood of Aaron,L. Tom Perry,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-5010-elder-l-tom-perry-64k-eng.mp3?download=true
Receive the Holy Ghost,David A. Bednar,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-5020-elder-david-a-bednar-64k-eng.mp3?download=true
Courageous Parenting,Larry R. Lawrence,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-5030-elder-larry-r-lawrence-64k-eng.mp3?download=true
Rest unto Your Souls,Per G. Malm,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-5040-elder-per-g-malm-64k-eng.mp3?download=true
Avoiding the Trap of Sin,Jairo Mazzagardi,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-5050-elder-jairo-mazzagardi-64k-eng.mp3?download=true
What Have You Done with My Name?,Mervyn B. Arnold,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-5060-elder-mervyn-b-arnold-64k-eng.mp3?download=true
O That Cunning Plan of the Evil One,M. Russell Ballard,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-5070-elder-m-russell-ballard-64k-eng.mp3?download=true
Till We Meet Again,Thomas S. Monson,October 2010,https://media2.ldscdn.org/assets/general-conference/october-2010-general-conference/2010-10-5080-president-thomas-s-monson-64k-eng.mp3?download=true
“Daughters in My Kingdom”: The History and Work of Relief Society,Julie B. Beck,October 2010,https://media2.ldscdn.org/assets/general-relief-society-meeting/2010-general-relief-society-meeting/2010-09-0010-julie-b-beck-64k-eng.mp3?download=true
Steadfast and Immovable,Silvia H. Allred,October 2010,https://media2.ldscdn.org/assets/general-relief-society-meeting/2010-general-relief-society-meeting/2010-09-0020-silvia-h-allred-64k-eng.mp3?download=true
And of Some Have Compassion, Making a Difference,Barbara Thompson,October 2010,https://media2.ldscdn.org/assets/general-relief-society-meeting/2010-general-relief-society-meeting/2010-09-0030-barbara-thompson-64k-eng.mp3?download=true
Charity Never Faileth,Thomas S. Monson,October 2010,https://media2.ldscdn.org/assets/general-relief-society-meeting/2010-general-relief-society-meeting/2010-09-0040-president-thomas-s-monson-64k-eng.mp3?download=true
It’s Conference Once Again,Thomas S. Monson,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-1010-president-thomas-s-monson-64k-eng.mp3?download=true
The Sabbath and the Sacrament,L. Tom Perry,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-1020-elder-l-tom-perry-64k-eng.mp3?download=true
Become as a Little Child,Jean A. Stevens,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-1030-jean-a-stevens-64k-eng.mp3?download=true
Followers of Christ,Walter F. González,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-1040-elder-walter-f-gonzalez-64k-eng.mp3?download=true
The Atonement Covers All Pain,Kent F. Richards,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-1050-elder-kent-f-richards-64k-eng.mp3?download=true
LDS Women Are Incredible!,Quentin L. Cook,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-1060-elder-quentin-l-cook-64k-eng.mp3?download=true
Opportunities to Do Good,Henry B. Eyring,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-1070-president-henry-b-eyring-64k-eng.mp3?download=true
The Sustaining of Church Officers,Dieter F. Uchtdorf,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-2010-the-sustaining-of-church-officers-64k-eng.mp3?download=true
Church Auditing Department Report, 2010,Robert W. Cantwell,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-2020-church-auditing-department-report-2010-64k-eng.mp3?download=true
Statistical Report, 2010,Brook P. Hales,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-2030-statistical-report-2010-64k-eng.mp3?download=true
Guided by the Holy Spirit,Boyd K. Packer,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-2040-president-boyd-k-packer-64k-eng.mp3?download=true
Face the Future with Faith,Russell M. Nelson,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-2050-elder-russell-m-nelson-64k-eng.mp3?download=true
Establishing a Christ-Centered Home,Richard J. Maynes,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-2060-elder-richard-j-maynes-64k-eng.mp3?download=true
Testimony,Cecil O. Samuelson Jr.,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-2070-elder-cecil-o-samuelson-64k-eng.mp3?download=true
Desire,Dallin H. Oaks,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-2080-elder-dallin-h-oaks-64k-eng.mp3?download=true
Finding Joy through Loving Service,M. Russell Ballard,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-2090-elder-m-russell-ballard-64k-eng.mp3?download=true
Preparing the World for the Second Coming,Neil L. Andersen,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-3010-elder-neil-l-andersen-64k-eng.mp3?download=true
Hope,Steven E. Snow,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-3020-elder-steven-e-snow-64k-eng.mp3?download=true
Sacred Keys of the Aaronic Priesthood,Larry M. Gibson,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-3030-larry-m-gibson-64k-eng.mp3?download=true
Your Potential, Your Privilege,Dieter F. Uchtdorf,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-3040-president-dieter-f-uchtdorf-64k-eng.mp3?download=true
Learning in the Priesthood,Henry B. Eyring,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-3050-president-henry-b-eyring-64k-eng.mp3?download=true
Priesthood Power,Thomas S. Monson,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-3060-president-thomas-s-monson-64k-eng.mp3?download=true
Waiting on the Road to Damascus,Dieter F. Uchtdorf,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-4010-president-dieter-f-uchtdorf-64k-eng.mp3?download=true
More Than Conquerors through Him That Loved Us,Paul V. Johnson,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-4020-elder-paul-v-johnson-64k-eng.mp3?download=true
The Sanctifying Work of Welfare,H. David Burton,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-4030-bishop-h-david-burton-64k-eng.mp3?download=true
The Essence of Discipleship,Silvia H. Allred,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-4040-silvia-h-allred-64k-eng.mp3?download=true
The Spirit of Revelation,David A. Bednar,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-4050-elder-david-a-bednar-64k-eng.mp3?download=true
The Holy Temple—a Beacon to the World,Thomas S. Monson,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-4060-president-thomas-s-monson-64k-eng.mp3?download=true
The Eternal Blessings of Marriage,Richard G. Scott,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-5010-elder-richard-g-scott-64k-eng.mp3?download=true
“As Many as I Love, I Rebuke and Chasten”,D. Todd Christofferson,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-5020-elder-d-todd-christofferson-64k-eng.mp3?download=true
The Lord’s Richest Blessings,Carl B. Pratt,April 2011,https://media2.ldscdn.org/assets/general-conference/april-2011-general-conference/2011-04-5030-elder-carl-b-pratt-64k-eng.mp3?download=true
